Date,Open,High,Low,Volume,Close
2014-07-15,353.720001,355.589996,349.399994,4170900,354.440002
2014-07-16,355.619995,359.320007,353,3503600,355.899994
2014-07-17,353.440002,356.959991,351.380005,3636000,352.450012
2014-07-18,354.399994,359.679993,352.079987,3407400,358.660004
2014-07-21,358.100006,361.709991,356.720001,2278400,359.76001
2014-07-22,355.25,362.929993,355.25,2888900,360.839996
2014-07-23,359.049988,360.630005,356.619995,2687300,358.140015
2014-07-24,359.980011,364.850006,358.519989,7088700,358.609985
2014-07-25,317.299988,324.869995,314.76001,17846500,324.01001
2014-07-28,324.25,324.820007,316.5,5932000,320.410004
2014-07-29,321.980011,322.899994,319.5,2883800,320
2014-07-30,321.450012,322.730011,318.5,3969000,322.51001
2014-07-31,320.01001,320.679993,311.859985,5192000,312.98999
2014-08-01,313.690002,315.829987,304.589996,7441500,307.059998
2014-08-04,308.839996,316.179993,308.5,4200900,313.649994
2014-08-05,313.299988,314.549988,310.059998,2852100,312.320007
2014-08-06,310.829987,315.779999,310.200012,2296900,313.890015
2014-08-07,315.209991,315.880005,309.649994,2935600,311.450012
2014-08-08,311.940002,317.320007,310.660004,2705900,316.799988
2014-08-11,318.480011,320.380005,316.880005,2468600,318.329987
2014-08-12,318.890015,321.309998,316.950012,1915800,319.320007
2014-08-13,327.600006,331.720001,326.140015,4939100,326.279999
2014-08-14,327.799988,334.089996,326.709991,3420400,333.209991
2014-08-15,334,335,328.320007,3896700,333.630005
2014-08-18,335.480011,337.799988,333.769989,2485400,334.529999
2014-08-19,334.869995,335.809998,333.01001,1713800,335.130005
2014-08-20,334.679993,337.160004,334.019989,1810500,335.779999
2014-08-21,336.480011,336.579987,332.230011,1971100,332.910004
2014-08-22,332.98999,334.079987,330.799988,2211200,331.589996
2014-08-25,333.209991,336.769989,332.709991,1957700,334.019989
2014-08-26,337,344.359985,334.549988,3654700,341.829987
2014-08-27,342.089996,346.670013,341.339996,2961600,343.179993
2014-08-28,340,341.790009,338.799988,2252700,340.019989
2014-08-29,341.76001,341.820007,337.679993,1939500,339.040009
2014-09-02,339.980011,342.5,337.160004,2326000,342.380005
2014-09-03,342.540009,343.269989,337.549988,1993700,339
2014-09-04,343.690002,349.380005,343.579987,3965600,345.950012
2014-09-05,346.299988,346.829987,342.5,2107000,346.380005
2014-09-08,344.540009,345.809998,339.040009,2955300,342.339996
2014-09-09,341.609985,341.76001,329.179993,4646800,329.75
2014-09-10,334.299988,334.980011,328.820007,3797400,331.329987
2014-09-11,329.940002,333.01001,326.390015,2720200,330.519989
2014-09-12,329.559998,332.890015,328.790009,3429300,331.190002
2014-09-15,330.910004,331.329987,319,4000400,323.890015
2014-09-16,321.070007,329.480011,320.100006,3259900,327.76001
2014-09-17,327.76001,328,321.519989,4136000,324
2014-09-18,325.440002,327.100006,323.709991,2576900,325
2014-09-19,327.600006,332.76001,325.570007,6886200,331.320007
2014-09-22,328.48999,329.48999,321.059998,3109700,324.5
2014-09-23,322.459991,327.600006,321.25,2352600,323.630005
2014-09-24,324.170013,329.440002,319.559998,2642200,328.209991
2014-09-25,327.98999,328.540009,321.399994,2928800,321.929993
2014-09-26,320.600006,323.5,317.640015,3638000,323.209991
2014-09-29,320.5,323.75,319,1924600,321.820007
2014-09-30,321.359985,323.429993,318.51001,2636200,322.440002
2014-10-01,322.040009,322.170013,315.549988,3089100,317.459991
2014-10-02,316.920013,318.529999,311.309998,3553900,318.410004
2014-10-03,320.359985,325.160004,319.529999,3037400,322.73999
2014-10-06,323.5,324.130005,319.600006,2290300,322.200012
2014-10-07,319.429993,322,316.670013,2365400,316.980011
2014-10-08,316.579987,324.109985,314.140015,3452800,322.700012
2014-10-09,321.48999,322.269989,314.519989,3587900,315.369995
2014-10-10,314.019989,317.769989,311.380005,3681900,311.390015
2014-10-13,309.869995,313.200012,303.470001,4363900,306.450012
2014-10-14,308,312.23999,305.75,3385800,308.309998
2014-10-15,304.350006,307.899994,299.100006,5343900,305.970001
2014-10-16,293.829987,306.820007,293.829987,4731300,302.859985
2014-10-17,307.149994,309.200012,302.720001,4405100,303.640015
2014-10-20,302.950012,306.529999,302.019989,3234500,306.209991
2014-10-21,309.899994,315.640015,307.070007,3559300,315.329987
2014-10-22,315.429993,318.980011,312.640015,3125900,312.970001
2014-10-23,313.399994,316.799988,311.399994,9038200,313.179993
2014-10-24,284.399994,293.809998,284,19801100,287.059998
2014-10-27,285.700012,290.420013,285.019989,5950600,289.970001
2014-10-28,289.76001,298,289.76001,5572600,295.589996
2014-10-29,299.109985,299.609985,293.070007,4881900,294.119995
2014-10-30,293.980011,299.73999,292.359985,4055200,299.070007
2014-10-31,305.149994,305.720001,301.5,4550700,305.459991
2014-11-03,306.23999,308.01001,303.23999,3242500,305.720001
2014-11-04,303.98999,304.25,300.170013,3427400,302.809998
2014-11-05,303.01001,304,294.160004,4674500,296.519989
2014-11-06,296.690002,297,292.290009,3758100,296.640015
2014-11-07,297.820007,299.98999,296.290009,2647400,299.859985
2014-11-10,300,305.799988,300,2809100,305.109985
2014-11-11,305.940002,312.380005,303.649994,3803600,312.01001
2014-11-12,310.75,312.579987,308.790009,2183000,311.51001
2014-11-13,312,317.890015,311.51001,3686400,316.480011
2014-11-14,317.119995,332.880005,316.399994,8877800,327.820007
2014-11-17,326.440002,328,318.029999,4784900,323.049988
2014-11-18,323.98999,329.559998,323.25,3549500,324.929993
2014-11-19,327.25,328.399994,324.019989,3281600,326.540009
2014-11-20,324,332.670013,323.329987,3436700,330.540009
2014-11-21,335.420013,338.329987,331.470001,4466600,332.630005
2014-11-24,334.779999,337.390015,333.600006,2754200,335.640015
2014-11-25,335.269989,336.329987,331.279999,2565000,335.040009
2014-11-26,333.779999,334.649994,331.75,1983600,333.570007
2014-11-28,336.029999,341.26001,336.029999,3051800,338.640015
2014-12-01,338.119995,340.640015,325.929993,4944900,326
2014-12-02,327.5,327.929993,323.25,2790300,326.309998
2014-12-03,325.730011,326.769989,314.359985,5681000,316.5
2014-12-04,315.529999,318.589996,313.470001,3290300,316.929993
2014-12-05,316.799988,316.929993,310.839996,3265200,312.630005
2014-12-08,311.570007,316.559998,304.820007,3639200,306.640015
2014-12-09,302.98999,313.640015,301.140015,4049500,312.5
2014-12-10,312,313.190002,304.679993,3245900,305.839996
2014-12-11,307.890015,312.640015,306.01001,3262900,307.359985
2014-12-12,303.98999,310.640015,303.01001,3153500,307.320007
2014-12-15,308.869995,310.859985,302.149994,3841600,306.070007
2014-12-16,304.350006,304.48999,295.01001,6501300,295.059998
2014-12-17,296.369995,299.670013,293.029999,4433500,298.880005
2014-12-18,304.01001,304.5,293.25,7738100,297.730011
2014-12-19,296.910004,301.540009,295.519989,8709100,299.899994
2014-12-22,301.940002,307.359985,301.940002,4003800,306.540009
2014-12-23,306.980011,307.48999,303.25,2713700,306.290009
2014-12-24,306.380005,307,302.880005,1513800,303.029999
2014-12-26,305,310.779999,303.809998,2893800,309.089996
2014-12-29,307.850006,314.269989,306.579987,3009000,312.040009
2014-12-30,309.910004,313.940002,309.339996,2093000,310.299988
2014-12-31,311.549988,312.980011,310.01001,2048000,310.350006
2015-01-02,312.579987,314.75,306.959991,2783200,308.519989
2015-01-05,307.01001,308.380005,300.850006,2774200,302.190002
2015-01-06,302.23999,303,292.380005,3519000,295.290009
2015-01-07,297.5,301.279999,295.329987,2640300,298.420013
2015-01-08,300.320007,303.140015,296.109985,3088400,300.459991
2015-01-09,301.480011,302.869995,296.679993,2589500,296.929993
2015-01-12,297.559998,298.51001,289.279999,3421400,291.410004
2015-01-13,297.480011,301.5,293.230011,4130900,294.73999
2015-01-14,291.929993,295.910004,286.5,5538700,293.269989
2015-01-15,294,296,286.820007,4419200,286.950012
2015-01-16,286.279999,290.790009,285.25,3478200,290.73999
2015-01-20,292.589996,293.359985,286.390015,3062500,289.440002
2015-01-21,289.640015,306,287.26001,10065100,297.25
2015-01-22,300,312.25,300,5362600,310.320007
2015-01-23,308.079987,316.929993,307.720001,4467100,312.390015
2015-01-26,311.820007,313,307.519989,3169700,309.660004
2015-01-27,306.299988,310.23999,302.630005,2920300,306.75
2015-01-28,309.809998,311.51001,303.799988,3063800,303.910004
2015-01-29,304.730011,312.799988,299.329987,8656600,311.779999
2015-01-30,346.320007,359.5,340.73999,23856100,354.529999
2015-02-02,350.049988,365,350.01001,10231900,364.470001
2015-02-03,360.290009,367.820007,360.209991,6204100,363.549988
2015-02-04,358.380005,367.5,358.230011,4169900,364.75
2015-02-05,366,378.799988,365.899994,7247600,373.890015
2015-02-06,374.869995,375.98999,371.01001,3871300,374.279999
2015-02-09,371,374.410004,367.200012,2724600,370.559998
2015-02-10,371.190002,374.299988,368.51001,2287200,373
2015-02-11,371.230011,377.100006,371.100006,2786500,375.140015
2015-02-12,375.100006,378.51001,373.149994,2791100,377.170013
2015-02-13,378.410004,383,377.01001,3475100,381.829987
2015-02-17,377.720001,379.98999,372.670013,3673200,375.429993
2015-02-18,373.779999,376.73999,372.850006,2523500,373.369995
2015-02-19,373.48999,381.880005,373.429993,2953800,379
2015-02-20,378.619995,383.700012,375.839996,3258000,383.660004
2015-02-23,383.440002,384.540009,378,2177000,380.140015
2015-02-24,378.649994,380.480011,376.160004,1920800,378.589996
2015-02-25,377.269989,387.850006,376.540009,3174500,385.369995
2015-02-26,384.070007,389.369995,383.279999,2687100,384.799988
2015-02-27,384,385.98999,379.790009,2532300,380.160004
2015-03-02,380.850006,385.899994,379.480011,2139200,385.660004
2015-03-03,383.950012,386.100006,381.600006,1946500,384.609985
2015-03-04,385.709991,387.899994,382.190002,2252700,382.720001
2015-03-05,385.609985,388.420013,383.890015,2693500,387.829987
2015-03-06,385.519989,387,378.880005,2627000,380.089996
2015-03-09,378.399994,379.329987,375.279999,2311400,378.559998
2015-03-10,377.450012,377.769989,369.179993,3079600,369.51001
2015-03-11,370.609985,373.350006,366.26001,2495100,366.369995
2015-03-12,368.820007,375.5,367.519989,2810000,374.23999
2015-03-13,371.519989,373.98999,366.679993,2611700,370.579987
2015-03-16,370.380005,373.940002,366.720001,2354100,373.350006
2015-03-17,371.109985,374.5,369.640015,2034200,371.920013
2015-03-18,369.970001,375.98999,366.700012,2640600,375.140015
2015-03-19,373.869995,377.109985,372.190002,1915700,373.23999
2015-03-20,376.290009,379.369995,375.920013,3763600,378.48999
2015-03-23,378.070007,381.769989,374.940002,2235300,375.109985
2015-03-24,373.98999,375.23999,372.269989,2228200,374.089996
2015-03-25,375.170013,380.5,370.290009,3429500,370.959991
2015-03-26,369.589996,371.399994,365.649994,2930000,367.350006
2015-03-27,367.109985,373.170013,366.570007,2603800,370.559998
2015-03-30,371.869995,376.119995,371.549988,1820900,374.589996
2015-03-31,373.23999,377.700012,371.51001,2506100,372.100006
2015-04-01,372.100006,373.160004,368.339996,2451100,370.26001
2015-04-02,370.5,373.279999,369,1875300,372.25
2015-04-06,370.100006,380.200012,369.359985,3050700,377.040009
2015-04-07,376.149994,379.309998,374.029999,1954900,374.410004
2015-04-08,374.660004,381.579987,374.649994,2636400,381.200012
2015-04-09,380.660004,384.420013,378.799988,2392300,383.540009
2015-04-10,384.309998,387.119995,381.320007,2573500,382.649994
2015-04-13,383.529999,385.279999,380.140015,1894500,382.359985
2015-04-14,383.51001,387.809998,381.209991,2548800,385.109985
2015-04-15,384.649994,385.779999,381.640015,1933200,383.450012
2015-04-16,383.690002,387.450012,383.549988,2080400,386.040009
2015-04-17,382.630005,383.559998,374.399994,3839700,375.559998
2015-04-20,378.549988,391.940002,377,5001400,389.51001
2015-04-21,391.309998,394.600006,386.799988,4643500,391.179993
2015-04-22,391.910004,394.279999,388,3474700,389.799988
2015-04-23,390.209991,391.880005,386.149994,7980000,389.98999
2015-04-24,439,452.649994,439,17176900,445.100006
2015-04-27,443.859985,446.98999,437.410004,5430900,438.559998
2015-04-28,438.51001,439,428.040009,4140500,429.309998
2015-04-29,426.75,434.23999,426.029999,3621700,429.369995
2015-04-30,427.109985,431.75,419.23999,3647900,421.779999
2015-05-01,423.820007,425.640015,416,3565800,422.869995
2015-05-04,424.799988,429.769989,422.420013,2270400,423.040009
2015-05-05,422.850006,427.51001,421.019989,2856400,421.190002
2015-05-06,421.429993,422.720001,414.549988,2552500,419.100006
2015-05-07,424.149994,428.5,422.850006,2766100,426.880005
2015-05-08,430.75,435.200012,430.170013,2908800,433.690002
2015-05-11,432.51001,439,431.369995,2393700,432.850006
2015-05-12,431.079987,433.25,426.709991,1947800,431.019989
2015-05-13,429.980011,433.529999,425.799988,1996300,426.869995
2015-05-14,429.450012,433,427.01001,1888500,432.279999
2015-05-15,428,430.399994,424.299988,4240300,426
2015-05-18,426,427.269989,421.459991,2268700,425.23999
2015-05-19,424.869995,428.23999,420.630005,2464200,421.709991
2015-05-20,420.600006,427.100006,418.359985,2196200,423.859985
2015-05-21,428,436.899994,428,4121400,431.630005
2015-05-22,431.549988,432.440002,427.609985,2020600,427.630005
2015-05-26,426.200012,427,422,2244200,425.470001
2015-05-27,427.450012,431.850006,425.01001,2231100,431.420013
2015-05-28,429.709991,431.350006,425.470001,1912400,426.570007
2015-05-29,427.230011,432.5,427.230011,3008600,429.230011
2015-06-01,430.399994,433.160004,426.200012,2253300,430.920013
2015-06-02,430.070007,433.230011,426.25,1668900,430.98999
2015-06-03,434.399994,438.390015,432.75,2727900,436.589996
2015-06-04,434.399994,436.76001,429.26001,2510800,430.779999
2015-06-05,429.660004,430.799988,426.5,1907900,426.950012
2015-06-08,425.619995,426.799988,421.429993,2166900,423.5
2015-06-09,422.959991,427.48999,419.140015,2288700,425.480011
2015-06-10,426.459991,432.200012,425.660004,2172300,430.769989
2015-06-11,432.290009,438.890015,431.470001,2922500,432.970001
2015-06-12,431.25,432.359985,428.26001,2054400,429.920013
2015-06-15,427.660004,428.049988,422.640015,2051000,423.670013
2015-06-16,424.149994,427.970001,422.670013,2296400,427.26001
2015-06-17,428.359985,431.350006,424.75,2185900,427.809998
2015-06-18,430.299988,439.730011,429.410004,3378400,439.390015
2015-06-19,440.26001,444.98999,433.23999,4495100,434.920013
2015-06-22,437,439.23999,434.179993,1823600,436.290009
2015-06-23,435.589996,447.040009,433.690002,3245000,445.98999
2015-06-24,444.970001,446.470001,440.230011,2620800,440.839996
2015-06-25,438.070007,443.470001,436.390015,2237500,440.100006
2015-06-26,441.76001,443.48999,435.059998,2624500,438.100006
2015-06-29,434.980011,437,429,2753200,429.859985
2015-06-30,434.200012,435.570007,430.459991,2596900,434.089996
2015-07-01,439.350006,440,435.579987,1987100,437.390015
2015-07-02,437,438.200012,433.480011,1343400,437.709991
2015-07-06,435.230011,439.730011,433.519989,1903200,436.040009
2015-07-07,435.679993,437.730011,425.570007,3454200,436.720001
2015-07-08,434.350006,435.98999,428.829987,2383100,429.700012
2015-07-09,434.899994,438.720001,434.149994,2271400,434.390015
2015-07-10,440.48999,444.720001,439,2401000,443.51001
2015-07-13,448.290009,457.869995,447.540009,3956800,455.570007
2015-07-14,462.320007,469.600006,458.160004,4736200,465.570007
2015-07-15,463.040009,464.700012,460.200012,2987400,461.190002
2015-07-16,465.5,475.880005,464.799988,4095600,475.480011
2015-07-17,477.700012,485.420013,477.25,4932200,483.01001
2015-07-20,492.570007,493.200012,485.399994,4752500,488.100006
2015-07-21,487.899994,488.880005,482.549988,3181800,488
2015-07-22,485.98999,492.5,484.899994,3114900,488.269989
2015-07-23,491.660004,491.660004,475.700012,9374400,482.179993
2015-07-24,578.98999,580.570007,529.349976,21909400,529.419983
2015-07-27,527.75,544.950012,526.599976,7491000,531.409973
2015-07-28,536,536.390015,523.119995,5273100,526.030029
2015-07-29,530.919983,532.969971,525.02002,3752600,529
2015-07-30,527.650024,539.200012,524.289978,3743100,536.76001
2015-07-31,539.090027,542.840027,534.52002,3025600,536.150024
2015-08-03,537.450012,540.440002,529.359985,3014200,535.030029
2015-08-04,529.690002,536.950012,529.159973,2934600,531.900024
2015-08-05,538.799988,539.140015,534.119995,2889400,537.01001
2015-08-06,539.299988,542.73999,527.52002,3820500,529.460022
2015-08-07,529.159973,529.460022,518.210022,3969200,522.619995
2015-08-10,528.52002,532.280029,523,2615900,524
2015-08-11,523.650024,528.97998,522,2657900,527.460022
2015-08-12,523.75,527.5,513.059998,3962300,525.909973
2015-08-13,527.369995,534.659973,525.48999,2895200,529.659973
2015-08-14,528.25,534.109985,528.25,1983200,531.52002
